state,date,sex,age,ethnicity,population,year
Pahang,2005-01-01,female,overall,bumi_other,32400.0,2005
Pahang,2005-01-01,female,overall,chinese,107600.0,2005
Pahang,2005-01-01,female,overall,indian,30400.0,2005
Pahang,2005-01-01,female,overall,other_citizen,3700.0,2005
Pahang,2005-01-01,female,overall,other_noncitizen,15600.0,2005
Pahang,2005-01-01,female,0-4,overall,69100.0,2005
Pahang,2005-01-01,female,0-4,bumi_malay,51300.0,2005
Pahang,2005-01-01,female,0-4,bumi_other,5100.0,2005
Pahang,2005-01-01,female,0-4,chinese,8500.0,2005
Pahang,2005-01-01,female,0-4,indian,2600.0,2005
Pahang,2005-01-01,female,0-4,other_citizen,700.0,2005
Pahang,2005-01-01,female,0-4,other_noncitizen,900.0,2005
Pahang,2005-01-01,female,5-9,overall,73700.0,2005
Pahang,2005-01-01,female,5-9,bumi_malay,54400.0,2005
Pahang,2005-01-01,female,5-9,bumi_other,4100.0,2005
Pahang,2005-01-01,female,5-9,chinese,9700.0,2005
Pahang,2005-01-01,female,5-9,indian,3300.0,2005
Pahang,2005-01-01,female,5-9,other_citizen,700.0,2005
Pahang,2005-01-01,female,5-9,other_noncitizen,1500.0,2005
Pahang,2005-01-01,female,10-14,overall,75900.0,2005
Pahang,2005-01-01,female,10-14,bumi_malay,57000.0,2005
Pahang,2005-01-01,female,10-14,bumi_other,4100.0,2005
Pahang,2005-01-01,female,10-14,chinese,10200.0,2005
Pahang,2005-01-01,female,10-14,indian,3300.0,2005
Pahang,2005-01-01,female,10-14,other_citizen,600.0,2005
Pahang,2005-01-01,female,10-14,other_noncitizen,700.0,2005
Pahang,2005-01-01,female,15-19,overall,69400.0,2005
Pahang,2005-01-01,female,15-19,bumi_malay,51100.0,2005
Pahang,2005-01-01,female,15-19,bumi_other,4000.0,2005
Pahang,2005-01-01,female,15-19,chinese,9200.0,2005
Pahang,2005-01-01,female,15-19,indian,3000.0,2005
Pahang,2005-01-01,female,15-19,other_citizen,600.0,2005
Pahang,2005-01-01,female,15-19,other_noncitizen,1400.0,2005
Pahang,2005-01-01,female,20-24,overall,66100.0,2005
Pahang,2005-01-01,female,20-24,bumi_malay,47700.0,2005
Pahang,2005-01-01,female,20-24,bumi_other,3900.0,2005
Pahang,2005-01-01,female,20-24,chinese,9300.0,2005
Pahang,2005-01-01,female,20-24,indian,3100.0,2005
Pahang,2005-01-01,female,20-24,other_citizen,400.0,2005
Pahang,2005-01-01,female,20-24,other_noncitizen,1700.0,2005
Pahang,2005-01-01,female,25-29,overall,45500.0,2005
Pahang,2005-01-01,female,25-29,bumi_malay,31900.0,2005
Pahang,2005-01-01,female,25-29,bumi_other,2600.0,2005
Pahang,2005-01-01,female,25-29,chinese,6600.0,2005
Pahang,2005-01-01,female,25-29,indian,2200.0,2005
Pahang,2005-01-01,female,25-29,other_citizen,200.0,2005
Pahang,2005-01-01,female,25-29,other_noncitizen,2000.0,2005
Pahang,2005-01-01,female,30-34,overall,41300.0,2005
Pahang,2005-01-01,female,30-34,bumi_malay,28400.0,2005
Pahang,2005-01-01,female,30-34,bumi_other,2000.0,2005
Pahang,2005-01-01,female,30-34,chinese,6600.0,2005
Pahang,2005-01-01,female,30-34,indian,2100.0,2005
Pahang,2005-01-01,female,30-34,other_citizen,100.0,2005
Pahang,2005-01-01,female,30-34,other_noncitizen,2100.0,2005
Pahang,2005-01-01,female,35-39,overall,42900.0,2005
Pahang,2005-01-01,female,35-39,bumi_malay,29700.0,2005
Pahang,2005-01-01,female,35-39,bumi_other,1800.0,2005
Pahang,2005-01-01,female,35-39,chinese,7400.0,2005
Pahang,2005-01-01,female,35-39,indian,2200.0,2005
Pahang,2005-01-01,female,35-39,other_citizen,100.0,2005
Pahang,2005-01-01,female,35-39,other_noncitizen,1700.0,2005
Pahang,2005-01-01,female,40-44,overall,41900.0,2005
Pahang,2005-01-01,female,40-44,bumi_malay,28800.0,2005
Pahang,2005-01-01,female,40-44,bumi_other,1500.0,2005
Pahang,2005-01-01,female,40-44,chinese,8000.0,2005
Pahang,2005-01-01,female,40-44,indian,2200.0,2005
Pahang,2005-01-01,female,40-44,other_citizen,100.0,2005
Pahang,2005-01-01,female,40-44,other_noncitizen,1400.0,2005
Pahang,2005-01-01,female,45-49,overall,37300.0,2005
Pahang,2005-01-01,female,45-49,bumi_malay,25600.0,2005
Pahang,2005-01-01,female,45-49,bumi_other,1100.0,2005
Pahang,2005-01-01,female,45-49,chinese,7800.0,2005
Pahang,2005-01-01,female,45-49,indian,2000.0,2005
Pahang,2005-01-01,female,45-49,other_citizen,100.0,2005
Pahang,2005-01-01,female,45-49,other_noncitizen,700.0,2005
Pahang,2005-01-01,female,50-54,overall,30200.0,2005
Pahang,2005-01-01,female,50-54,bumi_malay,21100.0,2005
Pahang,2005-01-01,female,50-54,bumi_other,700.0,2005
Pahang,2005-01-01,female,50-54,chinese,6400.0,2005
Pahang,2005-01-01,female,50-54,indian,1600.0,2005
Pahang,2005-01-01,female,50-54,other_citizen,0.0,2005
Pahang,2005-01-01,female,50-54,other_noncitizen,400.0,2005
Pahang,2005-01-01,female,55-59,overall,23200.0,2005
Pahang,2005-01-01,female,55-59,bumi_malay,15700.0,2005
Pahang,2005-01-01,female,55-59,bumi_other,500.0,2005
Pahang,2005-01-01,female,55-59,chinese,5700.0,2005
Pahang,2005-01-01,female,55-59,indian,1000.0,2005
Pahang,2005-01-01,female,55-59,other_citizen,0.0,2005
Pahang,2005-01-01,female,55-59,other_noncitizen,300.0,2005
Pahang,2005-01-01,female,60-64,overall,15600.0,2005
Pahang,2005-01-01,female,60-64,bumi_malay,10300.0,2005
Pahang,2005-01-01,female,60-64,bumi_other,400.0,2005
Pahang,2005-01-01,female,60-64,chinese,4000.0,2005
Pahang,2005-01-01,female,60-64,indian,600.0,2005
Pahang,2005-01-01,female,60-64,other_citizen,0.0,2005
Pahang,2005-01-01,female,60-64,other_noncitizen,200.0,2005
Pahang,2005-01-01,female,65-69,overall,12500.0,2005
Pahang,2005-01-01,female,65-69,bumi_malay,8100.0,2005
Pahang,2005-01-01,female,65-69,bumi_other,300.0,2005
Pahang,2005-01-01,female,65-69,chinese,3400.0,2005
Pahang,2005-01-01,female,65-69,indian,600.0,2005
Pahang,2005-01-01,female,65-69,other_citizen,0.0,2005
Pahang,2005-01-01,female,65-69,other_noncitizen,200.0,2005
Pahang,2005-01-01,female,70-74,overall,7700.0,2005
Pahang,2005-01-01,female,70-74,bumi_malay,4800.0,2005
Pahang,2005-01-01,female,70-74,bumi_other,200.0,2005
Pahang,2005-01-01,female,70-74,chinese,2200.0,2005
Pahang,2005-01-01,female,70-74,indian,300.0,2005
Pahang,2005-01-01,female,70-74,other_citizen,0.0,2005
Pahang,2005-01-01,female,70-74,other_noncitizen,100.0,2005
Pahang,2005-01-01,female,75-79,overall,5000.0,2005
Pahang,2005-01-01,female,75-79,bumi_malay,3300.0,2005
Pahang,2005-01-01,female,75-79,bumi_other,100.0,2005
Pahang,2005-01-01,female,75-79,chinese,1300.0,2005
Pahang,2005-01-01,female,75-79,indian,200.0,2005
Pahang,2005-01-01,female,75-79,other_citizen,0.0,2005
Pahang,2005-01-01,female,75-79,other_noncitizen,100.0,2005
Pahang,2005-01-01,female,80-84,overall,2400.0,2005
Pahang,2005-01-01,female,80-84,bumi_malay,1500.0,2005
Pahang,2005-01-01,female,80-84,bumi_other,100.0,2005
Pahang,2005-01-01,female,80-84,chinese,700.0,2005
Pahang,2005-01-01,female,80-84,indian,100.0,2005
Pahang,2005-01-01,female,80-84,other_citizen,0.0,2005
Pahang,2005-01-01,female,80-84,other_noncitizen,100.0,2005
Pahang,2005-01-01,female,85+,overall,2200.0,2005
Pahang,2005-01-01,female,85+,bumi_malay,1300.0,2005
Pahang,2005-01-01,female,85+,bumi_other,0.0,2005
Pahang,2005-01-01,female,85+,chinese,600.0,2005
Pahang,2005-01-01,female,85+,indian,100.0,2005
Pahang,2005-01-01,female,85+,other_citizen,0.0,2005
Pahang,2005-01-01,female,85+,other_noncitizen,100.0,2005
Pahang,2005-01-01,male,overall,overall,739000.0,2005
Pahang,2005-01-01,male,overall,bumi_malay,497800.0,2005
Pahang,2005-01-01,male,overall,bumi_other,34200.0,2005
Pahang,2005-01-01,male,overall,chinese,118300.0,2005
Pahang,2005-01-01,male,overall,indian,32200.000000000004,2005
Pahang,2005-01-01,male,overall,other_citizen,4100.0,2005
Pahang,2005-01-01,male,overall,other_noncitizen,52400.0,2005
Pahang,2005-01-01,male,0-4,overall,74300.0,2005
Pahang,2005-01-01,male,0-4,bumi_malay,55100.0,2005
Pahang,2005-01-01,male,0-4,bumi_other,5000.0,2005
Pahang,2005-01-01,male,0-4,chinese,9500.0,2005
Pahang,2005-01-01,male,0-4,indian,2900.0,2005
Pahang,2005-01-01,male,0-4,other_citizen,800.0,2005
Pahang,2005-01-01,male,0-4,other_noncitizen,1000.0,2005
Pahang,2005-01-01,male,5-9,overall,79100.0,2005
Pahang,2005-01-01,male,5-9,bumi_malay,58400.0,2005
Pahang,2005-01-01,male,5-9,bumi_other,4600.0,2005
Pahang,2005-01-01,male,5-9,chinese,10600.0,2005
Pahang,2005-01-01,male,5-9,indian,3300.0,2005
Pahang,2005-01-01,male,5-9,other_citizen,800.0,2005
Pahang,2005-01-01,male,5-9,other_noncitizen,1300.0,2005
Pahang,2005-01-01,male,10-14,overall,83100.0,2005
Pahang,2005-01-01,male,10-14,bumi_malay,61600.0,2005
Pahang,2005-01-01,male,10-14,bumi_other,4300.0,2005
Pahang,2005-01-01,male,10-14,chinese,11300.0,2005
Pahang,2005-01-01,male,10-14,indian,3600.0,2005
Pahang,2005-01-01,male,10-14,other_citizen,900.0,2005
Pahang,2005-01-01,male,10-14,other_noncitizen,1500.0,2005
Pahang,2005-01-01,male,15-19,overall,79800.0,2005
Pahang,2005-01-01,male,15-19,bumi_malay,56300.0,2005
Pahang,2005-01-01,male,15-19,bumi_other,3900.0,2005
Pahang,2005-01-01,male,15-19,chinese,10400.0,2005
Pahang,2005-01-01,male,15-19,indian,3500.0,2005
Pahang,2005-01-01,male,15-19,other_citizen,500.0,2005
Pahang,2005-01-01,male,15-19,other_noncitizen,5200.0,2005
Pahang,2005-01-01,male,20-24,overall,76800.0,2005
Pahang,2005-01-01,male,20-24,bumi_malay,50800.0,2005
Pahang,2005-01-01,male,20-24,bumi_other,3700.0,2005
Pahang,2005-01-01,male,20-24,chinese,10100.0,2005
Pahang,2005-01-01,male,20-24,indian,3400.0,2005
Pahang,2005-01-01,male,20-24,other_citizen,300.0,2005
Pahang,2005-01-01,male,20-24,other_noncitizen,8500.0,2005
Pahang,2005-01-01,male,25-29,overall,57300.0,2005
Pahang,2005-01-01,male,25-29,bumi_malay,34400.0,2005
Pahang,2005-01-01,male,25-29,bumi_other,3000.0,2005
Pahang,2005-01-01,male,25-29,chinese,7700.0,2005
Pahang,2005-01-01,male,25-29,indian,2400.0,2005
Pahang,2005-01-01,male,25-29,other_citizen,200.0,2005
Pahang,2005-01-01,male,25-29,other_noncitizen,9700.0,2005
Pahang,2005-01-01,male,30-34,overall,48800.0,2005
Pahang,2005-01-01,male,30-34,bumi_malay,28400.0,2005
Pahang,2005-01-01,male,30-34,bumi_other,2500.0,2005
Pahang,2005-01-01,male,30-34,chinese,6900.0,2005
Pahang,2005-01-01,male,30-34,indian,2000.0,2005
Pahang,2005-01-01,male,30-34,other_citizen,100.0,2005
Pahang,2005-01-01,male,30-34,other_noncitizen,8800.0,2005
Pahang,2005-01-01,male,35-39,overall,47500.0,2005
Pahang,2005-01-01,male,35-39,bumi_malay,29400.0,2005
Pahang,2005-01-01,male,35-39,bumi_other,1700.0,2005
Pahang,2005-01-01,male,35-39,chinese,7900.0,2005
Pahang,2005-01-01,male,35-39,indian,2100.0,2005
Pahang,2005-01-01,male,35-39,other_citizen,100.0,2005
Pahang,2005-01-01,male,35-39,other_noncitizen,6300.0,2005
Pahang,2005-01-01,male,40-44,overall,44600.0,2005
Pahang,2005-01-01,male,40-44,bumi_malay,28100.0,2005
Pahang,2005-01-01,male,40-44,bumi_other,1400.0,2005
Pahang,2005-01-01,male,40-44,chinese,8500.0,2005
Pahang,2005-01-01,male,40-44,indian,2200.0,2005
Pahang,2005-01-01,male,40-44,other_citizen,100.0,2005
Pahang,2005-01-01,male,40-44,other_noncitizen,4400.0,2005
Pahang,2005-01-01,male,45-49,overall,40000.0,2005
Pahang,2005-01-01,male,45-49,bumi_malay,25900.0,2005
Pahang,2005-01-01,male,45-49,bumi_other,1100.0,2005
Pahang,2005-01-01,male,45-49,chinese,8200.0,2005
Pahang,2005-01-01,male,45-49,indian,2100.0,2005
Pahang,2005-01-01,male,45-49,other_citizen,100.0,2005
Pahang,2005-01-01,male,45-49,other_noncitizen,2500.0,2005
Pahang,2005-01-01,male,50-54,overall,33200.0,2005
Pahang,2005-01-01,male,50-54,bumi_malay,21700.0,2005
Pahang,2005-01-01,male,50-54,bumi_other,900.0,2005
Pahang,2005-01-01,male,50-54,chinese,7500.0,2005
Pahang,2005-01-01,male,50-54,indian,1800.0,2005
Pahang,2005-01-01,male,50-54,other_citizen,100.0,2005
Pahang,2005-01-01,male,50-54,other_noncitizen,1300.0,2005
Pahang,2005-01-01,male,55-59,overall,26500.0,2005
Pahang,2005-01-01,male,55-59,bumi_malay,17400.0,2005
Pahang,2005-01-01,male,55-59,bumi_other,700.0,2005
Pahang,2005-01-01,male,55-59,chinese,6600.0,2005
Pahang,2005-01-01,male,55-59,indian,1100.0,2005
Pahang,2005-01-01,male,55-59,other_citizen,0.0,2005
Pahang,2005-01-01,male,55-59,other_noncitizen,700.0,2005
Pahang,2005-01-01,male,60-64,overall,18700.0,2005
Pahang,2005-01-01,male,60-64,bumi_malay,12000.0,2005
Pahang,2005-01-01,male,60-64,bumi_other,500.0,2005
Pahang,2005-01-01,male,60-64,chinese,5200.0,2005
Pahang,2005-01-01,male,60-64,indian,700.0,2005
Pahang,2005-01-01,male,60-64,other_citizen,0.0,2005
Pahang,2005-01-01,male,60-64,other_noncitizen,300.0,2005
Pahang,2005-01-01,male,65-69,overall,13400.0,2005
Pahang,2005-01-01,male,65-69,bumi_malay,8400.0,2005
Pahang,2005-01-01,male,65-69,bumi_other,500.0,2005
Pahang,2005-01-01,male,65-69,chinese,3800.0,2005
Pahang,2005-01-01,male,65-69,indian,400.0,2005
Pahang,2005-01-01,male,65-69,other_citizen,0.0,2005
Pahang,2005-01-01,male,65-69,other_noncitizen,200.0,2005
Pahang,2005-01-01,male,70-74,overall,7700.0,2005
Pahang,2005-01-01,male,70-74,bumi_malay,4800.0,2005
Pahang,2005-01-01,male,70-74,bumi_other,200.0,2005
Pahang,2005-01-01,male,70-74,chinese,2300.0,2005
Pahang,2005-01-01,male,70-74,indian,300.0,2005
Pahang,2005-01-01,male,70-74,other_citizen,0.0,2005
Pahang,2005-01-01,male,70-74,other_noncitizen,100.0,2005
Pahang,2005-01-01,male,75-79,overall,4300.0,2005
Pahang,2005-01-01,male,75-79,bumi_malay,2800.0,2005
Pahang,2005-01-01,male,75-79,bumi_other,200.0,2005
Pahang,2005-01-01,male,75-79,chinese,1000.0,2005
Pahang,2005-01-01,male,75-79,indian,200.0,2005
Pahang,2005-01-01,male,75-79,other_citizen,0.0,2005
Pahang,2005-01-01,male,75-79,other_noncitizen,100.0,2005
Pahang,2005-01-01,male,80-84,overall,2000.0,2005
Pahang,2005-01-01,male,80-84,bumi_malay,1300.0,2005
Pahang,2005-01-01,male,80-84,bumi_other,100.0,2005
Pahang,2005-01-01,male,80-84,chinese,400.0,2005
Pahang,2005-01-01,male,80-84,indian,100.0,2005
Pahang,2005-01-01,male,80-84,other_citizen,0.0,2005
Pahang,2005-01-01,male,80-84,other_noncitizen,100.0,2005
Pahang,2005-01-01,male,85+,overall,1700.0,2005
Pahang,2005-01-01,male,85+,bumi_malay,1100.0,2005
Pahang,2005-01-01,male,85+,bumi_other,100.0,2005
Pahang,2005-01-01,male,85+,chinese,400.0,2005
Pahang,2005-01-01,male,85+,indian,100.0,2005
Pahang,2005-01-01,male,85+,other_citizen,0.0,2005
Pahang,2005-01-01,male,85+,other_noncitizen,100.0,2005
Pahang,2006-01-01,both,overall,overall,1421200.0,2006
Pahang,2006-01-01,both,overall,bumi_malay,986300.0,2006
Pahang,2006-01-01,both,overall,bumi_other,67900.0,2006
Pahang,2006-01-01,both,overall,chinese,226700.0,2006
Pahang,2006-01-01,both,overall,indian,62700.0,2006
Pahang,2006-01-01,both,overall,other_citizen,7900.0,2006
Pahang,2006-01-01,both,overall,other_noncitizen,69700.0,2006
Pahang,2006-01-01,both,0-4,overall,142800.0,2006
Pahang,2006-01-01,both,0-4,bumi_malay,106300.0,2006
Pahang,2006-01-01,both,0-4,bumi_other,10500.0,2006
Pahang,2006-01-01,both,0-4,chinese,17500.0,2006
Pahang,2006-01-01,both,0-4,indian,5300.0,2006
Pahang,2006-01-01,both,0-4,other_citizen,1400.0,2006
Pahang,2006-01-01,both,0-4,other_noncitizen,1700.0,2006
Pahang,2006-01-01,both,5-9,overall,151600.0,2006
Pahang,2006-01-01,both,5-9,bumi_malay,112000.0,2006
Pahang,2006-01-01,both,5-9,bumi_other,9000.0,2006
Pahang,2006-01-01,both,5-9,chinese,20200.0,2006
Pahang,2006-01-01,both,5-9,indian,6500.0,2006
Pahang,2006-01-01,both,5-9,other_citizen,1500.0,2006
Pahang,2006-01-01,both,5-9,other_noncitizen,2500.0,2006
Pahang,2006-01-01,both,10-14,overall,159600.0,2006
Pahang,2006-01-01,both,10-14,bumi_malay,119100.0,2006
Pahang,2006-01-01,both,10-14,bumi_other,8400.0,2006
Pahang,2006-01-01,both,10-14,chinese,21700.0,2006
Pahang,2006-01-01,both,10-14,indian,7000.0,2006
Pahang,2006-01-01,both,10-14,other_citizen,1500.0,2006
Pahang,2006-01-01,both,10-14,other_noncitizen,2100.0,2006
Pahang,2006-01-01,both,15-19,overall,149200.0,2006
Pahang,2006-01-01,both,15-19,bumi_malay,107800.0,2006
Pahang,2006-01-01,both,15-19,bumi_other,7800.0,2006
Pahang,2006-01-01,both,15-19,chinese,19400.0,2006
Pahang,2006-01-01,both,15-19,indian,6400.0,2006
Pahang,2006-01-01,both,15-19,other_citizen,1100.0,2006
Pahang,2006-01-01,both,15-19,other_noncitizen,6700.0,2006
Pahang,2006-01-01,both,20-24,overall,146300.0,2006
Pahang,2006-01-01,both,20-24,bumi_malay,100600.0,2006
Pahang,2006-01-01,both,20-24,bumi_other,7600.0,2006
Pahang,2006-01-01,both,20-24,chinese,19400.0,2006
Pahang,2006-01-01,both,20-24,indian,6600.0,2006
Pahang,2006-01-01,both,20-24,other_citizen,800.0,2006
Pahang,2006-01-01,both,20-24,other_noncitizen,11300.0,2006
Pahang,2006-01-01,both,25-29,overall,109700.0,2006
Pahang,2006-01-01,both,25-29,bumi_malay,71500.0,2006
Pahang,2006-01-01,both,25-29,bumi_other,5800.0,2006
Pahang,2006-01-01,both,25-29,chinese,15000.0,2006
Pahang,2006-01-01,both,25-29,indian,4800.0,2006
Pahang,2006-01-01,both,25-29,other_citizen,400.0,2006
Pahang,2006-01-01,both,25-29,other_noncitizen,12100.0,2006
Pahang,2006-01-01,both,30-34,overall,91200.0,2006
Pahang,2006-01-01,both,30-34,bumi_malay,58000.0,2006
Pahang,2006-01-01,both,30-34,bumi_other,4600.0,2006
Pahang,2006-01-01,both,30-34,chinese,13300.0,2006
Pahang,2006-01-01,both,30-34,indian,4100.0,2006
Pahang,2006-01-01,both,30-34,other_citizen,200.0,2006
Pahang,2006-01-01,both,30-34,other_noncitizen,11000.0,2006
Pahang,2006-01-01,both,35-39,overall,89400.0,2006
Pahang,2006-01-01,both,35-39,bumi_malay,58500.0,2006
Pahang,2006-01-01,both,35-39,bumi_other,3600.0,2006
Pahang,2006-01-01,both,35-39,chinese,14800.0,2006
Pahang,2006-01-01,both,35-39,indian,4100.0,2006
Pahang,2006-01-01,both,35-39,other_citizen,200.0,2006
Pahang,2006-01-01,both,35-39,other_noncitizen,8200.0,2006
Pahang,2006-01-01,both,40-44,overall,86900.0,2006
Pahang,2006-01-01,both,40-44,bumi_malay,57400.0,2006
Pahang,2006-01-01,both,40-44,bumi_other,2900.0,2006
Pahang,2006-01-01,both,40-44,chinese,16400.0,2006
Pahang,2006-01-01,both,40-44,indian,4300.0,2006
Pahang,2006-01-01,both,40-44,other_citizen,200.0,2006
Pahang,2006-01-01,both,40-44,other_noncitizen,5800.0,2006
Pahang,2006-01-01,both,45-49,overall,78900.0,2006
Pahang,2006-01-01,both,45-49,bumi_malay,52700.0,2006
Pahang,2006-01-01,both,45-49,bumi_other,2300.0,2006
Pahang,2006-01-01,both,45-49,chinese,16200.0,2006
Pahang,2006-01-01,both,45-49,indian,4200.0,2006
Pahang,2006-01-01,both,45-49,other_citizen,200.0,2006
Pahang,2006-01-01,both,45-49,other_noncitizen,3400.0,2006
Pahang,2006-01-01,both,50-54,overall,65200.0,2006
Pahang,2006-01-01,both,50-54,bumi_malay,44100.0,2006
Pahang,2006-01-01,both,50-54,bumi_other,1600.0,2006
Pahang,2006-01-01,both,50-54,chinese,14000.0,2006
Pahang,2006-01-01,both,50-54,indian,3400.0,2006
Pahang,2006-01-01,both,50-54,other_citizen,100.0,2006
Pahang,2006-01-01,both,50-54,other_noncitizen,1900.0,2006
Pahang,2006-01-01,both,55-59,overall,52300.0,2006
Pahang,2006-01-01,both,55-59,bumi_malay,35100.0,2006
Pahang,2006-01-01,both,55-59,bumi_other,1300.0,2006
Pahang,2006-01-01,both,55-59,chinese,12500.0,2006
Pahang,2006-01-01,both,55-59,indian,2300.0,2006
Pahang,2006-01-01,both,55-59,other_citizen,100.0,2006
Pahang,2006-01-01,both,55-59,other_noncitizen,1100.0,2006
Pahang,2006-01-01,both,60-64,overall,36000.0,2006
Pahang,2006-01-01,both,60-64,bumi_malay,23700.0,2006
Pahang,2006-01-01,both,60-64,bumi_other,1000.0,2006
Pahang,2006-01-01,both,60-64,chinese,9500.0,2006
Pahang,2006-01-01,both,60-64,indian,1300.0,2006
Pahang,2006-01-01,both,60-64,other_citizen,0.0,2006
Pahang,2006-01-01,both,60-64,other_noncitizen,600.0,2006
Pahang,2006-01-01,both,65-69,overall,27100.0,2006
Pahang,2006-01-01,both,65-69,bumi_malay,17400.0,2006
Pahang,2006-01-01,both,65-69,bumi_other,800.0,2006
Pahang,2006-01-01,both,65-69,chinese,7400.0,2006
Pahang,2006-01-01,both,65-69,indian,1000.0,2006
Pahang,2006-01-01,both,65-69,other_citizen,0.0,2006
Pahang,2006-01-01,both,65-69,other_noncitizen,400.0,2006
Pahang,2006-01-01,both,70-74,overall,16500.0,2006
Pahang,2006-01-01,both,70-74,bumi_malay,10300.0,2006
Pahang,2006-01-01,both,70-74,bumi_other,500.0,2006
Pahang,2006-01-01,both,70-74,chinese,4800.0,2006
Pahang,2006-01-01,both,70-74,indian,600.0,2006
Pahang,2006-01-01,both,70-74,other_citizen,0.0,2006
Pahang,2006-01-01,both,70-74,other_noncitizen,300.0,2006
Pahang,2006-01-01,both,75-79,overall,9800.0,2006
Pahang,2006-01-01,both,75-79,bumi_malay,6300.0,2006
Pahang,2006-01-01,both,75-79,bumi_other,300.0,2006
Pahang,2006-01-01,both,75-79,chinese,2500.0,2006
Pahang,2006-01-01,both,75-79,indian,300.0,2006
Pahang,2006-01-01,both,75-79,other_citizen,0.0,2006
Pahang,2006-01-01,both,75-79,other_noncitizen,200.0,2006
Pahang,2006-01-01,both,80-84,overall,4800.0,2006
Pahang,2006-01-01,both,80-84,bumi_malay,3100.0,2006
Pahang,2006-01-01,both,80-84,bumi_other,100.0,2006
Pahang,2006-01-01,both,80-84,chinese,1100.0,2006
Pahang,2006-01-01,both,80-84,indian,200.0,2006
Pahang,2006-01-01,both,80-84,other_citizen,0.0,2006
Pahang,2006-01-01,both,80-84,other_noncitizen,200.0,2006
Pahang,2006-01-01,both,85+,overall,4000.0,2006
Pahang,2006-01-01,both,85+,bumi_malay,2500.0,2006
Pahang,2006-01-01,both,85+,bumi_other,100.0,2006
Pahang,2006-01-01,both,85+,chinese,1000.0,2006
Pahang,2006-01-01,both,85+,indian,100.0,2006
Pahang,2006-01-01,both,85+,other_citizen,0.0,2006
Pahang,2006-01-01,both,85+,other_noncitizen,300.0,2006
Pahang,2006-01-01,female,overall,overall,670400.0,2006
Pahang,2006-01-01,female,overall,bumi_malay,479400.0,2006
Pahang,2006-01-01,female,overall,bumi_other,33100.0,2006
Pahang,2006-01-01,female,overall,chinese,107800.0,2006
Pahang,2006-01-01,female,overall,indian,30400.0,2006
Pahang,2006-01-01,female,overall,other_citizen,3700.0,2006
Pahang,2006-01-01,female,overall,other_noncitizen,16000.0,2006
Pahang,2006-01-01,female,0-4,overall,68500.0,2006
Pahang,2006-01-01,female,0-4,bumi_malay,51100.0,2006
Pahang,2006-01-01,female,0-4,bumi_other,5300.0,2006
Pahang,2006-01-01,female,0-4,chinese,8200.0,2006
Pahang,2006-01-01,female,0-4,indian,2500.0,2006
Pahang,2006-01-01,female,0-4,other_citizen,700.0,2006
Pahang,2006-01-01,female,0-4,other_noncitizen,800.0,2006
Pahang,2006-01-01,female,5-9,overall,73000.0,2006
Pahang,2006-01-01,female,5-9,bumi_malay,53900.0,2006
Pahang,2006-01-01,female,5-9,bumi_other,4300.0,2006
Pahang,2006-01-01,female,5-9,chinese,9700.0,2006
Pahang,2006-01-01,female,5-9,indian,3200.0,2006
Pahang,2006-01-01,female,5-9,other_citizen,700.0,2006
Pahang,2006-01-01,female,5-9,other_noncitizen,1300.0,2006
Pahang,2006-01-01,female,10-14,overall,76300.0,2006
Pahang,2006-01-01,female,10-14,bumi_malay,57200.0,2006
Pahang,2006-01-01,female,10-14,bumi_other,4100.0,2006
Pahang,2006-01-01,female,10-14,chinese,10300.0,2006
Pahang,2006-01-01,female,10-14,indian,3300.0,2006
Pahang,2006-01-01,female,10-14,other_citizen,600.0,2006
Pahang,2006-01-01,female,10-14,other_noncitizen,700.0,2006
Pahang,2006-01-01,female,15-19,overall,69000.0,2006
Pahang,2006-01-01,female,15-19,bumi_malay,51000.0,2006
Pahang,2006-01-01,female,15-19,bumi_other,3900.0,2006
Pahang,2006-01-01,female,15-19,chinese,9100.0,2006
Pahang,2006-01-01,female,15-19,indian,3000.0,2006
Pahang,2006-01-01,female,15-19,other_citizen,600.0,2006
Pahang,2006-01-01,female,15-19,other_noncitizen,1400.0,2006
Pahang,2006-01-01,female,20-24,overall,67200.0,2006
Pahang,2006-01-01,female,20-24,bumi_malay,48500.0,2006
Pahang,2006-01-01,female,20-24,bumi_other,3900.0,2006
Pahang,2006-01-01,female,20-24,chinese,9300.0,2006
Pahang,2006-01-01,female,20-24,indian,3100.0,2006
Pahang,2006-01-01,female,20-24,other_citizen,500.0,2006
Pahang,2006-01-01,female,20-24,other_noncitizen,2000.0,2006
Pahang,2006-01-01,female,25-29,overall,48500.0,2006
Pahang,2006-01-01,female,25-29,bumi_malay,34300.0,2006
Pahang,2006-01-01,female,25-29,bumi_other,2800.0,2006
Pahang,2006-01-01,female,25-29,chinese,6900.0,2006
Pahang,2006-01-01,female,25-29,indian,2300.0,2006
Pahang,2006-01-01,female,25-29,other_citizen,200.0,2006
Pahang,2006-01-01,female,25-29,other_noncitizen,2100.0,2006
Pahang,2006-01-01,female,30-34,overall,41600.0,2006
Pahang,2006-01-01,female,30-34,bumi_malay,28800.0,2006
Pahang,2006-01-01,female,30-34,bumi_other,2100.0,2006
Pahang,2006-01-01,female,30-34,chinese,6500.0,2006
Pahang,2006-01-01,female,30-34,indian,2100.0,2006
Pahang,2006-01-01,female,30-34,other_citizen,100.0,2006
