state,date,sex,age,ethnicity,population,year
Negeri Sembilan,2003-01-01,female,85+,indian,0.2,2003
Negeri Sembilan,2003-01-01,female,85+,other_citizen,0.0,2003
Negeri Sembilan,2003-01-01,female,85+,other_noncitizen,0.1,2003
Negeri Sembilan,2003-01-01,male,overall,overall,470.6,2003
Negeri Sembilan,2003-01-01,male,overall,bumi_malay,251.0,2003
Negeri Sembilan,2003-01-01,male,overall,bumi_other,7.1,2003
Negeri Sembilan,2003-01-01,male,overall,chinese,113.1,2003
Negeri Sembilan,2003-01-01,male,overall,indian,69.1,2003
Negeri Sembilan,2003-01-01,male,overall,other_citizen,2.0,2003
Negeri Sembilan,2003-01-01,male,overall,other_noncitizen,28.4,2003
Negeri Sembilan,2003-01-01,male,0-4,overall,48.4,2003
Negeri Sembilan,2003-01-01,male,0-4,bumi_malay,28.4,2003
Negeri Sembilan,2003-01-01,male,0-4,bumi_other,1.0,2003
Negeri Sembilan,2003-01-01,male,0-4,chinese,10.4,2003
Negeri Sembilan,2003-01-01,male,0-4,indian,7.5,2003
Negeri Sembilan,2003-01-01,male,0-4,other_citizen,0.4,2003
Negeri Sembilan,2003-01-01,male,0-4,other_noncitizen,0.7,2003
Negeri Sembilan,2003-01-01,male,5-9,overall,49.5,2003
Negeri Sembilan,2003-01-01,male,5-9,bumi_malay,29.8,2003
Negeri Sembilan,2003-01-01,male,5-9,bumi_other,0.7,2003
Negeri Sembilan,2003-01-01,male,5-9,chinese,10.3,2003
Negeri Sembilan,2003-01-01,male,5-9,indian,7.4,2003
Negeri Sembilan,2003-01-01,male,5-9,other_citizen,0.4,2003
Negeri Sembilan,2003-01-01,male,5-9,other_noncitizen,1.0,2003
Negeri Sembilan,2003-01-01,male,10-14,overall,52.0,2003
Negeri Sembilan,2003-01-01,male,10-14,bumi_malay,30.4,2003
Negeri Sembilan,2003-01-01,male,10-14,bumi_other,0.7,2003
Negeri Sembilan,2003-01-01,male,10-14,chinese,10.9,2003
Negeri Sembilan,2003-01-01,male,10-14,indian,7.4,2003
Negeri Sembilan,2003-01-01,male,10-14,other_citizen,0.3,2003
Negeri Sembilan,2003-01-01,male,10-14,other_noncitizen,2.3,2003
Negeri Sembilan,2003-01-01,male,15-19,overall,50.0,2003
Negeri Sembilan,2003-01-01,male,15-19,bumi_malay,28.3,2003
Negeri Sembilan,2003-01-01,male,15-19,bumi_other,0.9,2003
Negeri Sembilan,2003-01-01,male,15-19,chinese,10.8,2003
Negeri Sembilan,2003-01-01,male,15-19,indian,7.1,2003
Negeri Sembilan,2003-01-01,male,15-19,other_citizen,0.2,2003
Negeri Sembilan,2003-01-01,male,15-19,other_noncitizen,2.7,2003
Negeri Sembilan,2003-01-01,male,20-24,overall,43.3,2003
Negeri Sembilan,2003-01-01,male,20-24,bumi_malay,22.9,2003
Negeri Sembilan,2003-01-01,male,20-24,bumi_other,0.9,2003
Negeri Sembilan,2003-01-01,male,20-24,chinese,9.0,2003
Negeri Sembilan,2003-01-01,male,20-24,indian,6.3,2003
Negeri Sembilan,2003-01-01,male,20-24,other_citizen,0.1,2003
Negeri Sembilan,2003-01-01,male,20-24,other_noncitizen,4.1,2003
Negeri Sembilan,2003-01-01,male,25-29,overall,37.0,2003
Negeri Sembilan,2003-01-01,male,25-29,bumi_malay,17.2,2003
Negeri Sembilan,2003-01-01,male,25-29,bumi_other,0.9,2003
Negeri Sembilan,2003-01-01,male,25-29,chinese,7.3,2003
Negeri Sembilan,2003-01-01,male,25-29,indian,5.5,2003
Negeri Sembilan,2003-01-01,male,25-29,other_citizen,0.1,2003
Negeri Sembilan,2003-01-01,male,25-29,other_noncitizen,6.1,2003
Negeri Sembilan,2003-01-01,male,30-34,overall,33.1,2003
Negeri Sembilan,2003-01-01,male,30-34,bumi_malay,15.6,2003
Negeri Sembilan,2003-01-01,male,30-34,bumi_other,0.7,2003
Negeri Sembilan,2003-01-01,male,30-34,chinese,7.0,2003
Negeri Sembilan,2003-01-01,male,30-34,indian,5.0,2003
Negeri Sembilan,2003-01-01,male,30-34,other_citizen,0.1,2003
Negeri Sembilan,2003-01-01,male,30-34,other_noncitizen,4.7,2003
Negeri Sembilan,2003-01-01,male,35-39,overall,30.4,2003
Negeri Sembilan,2003-01-01,male,35-39,bumi_malay,15.3,2003
Negeri Sembilan,2003-01-01,male,35-39,bumi_other,0.4,2003
Negeri Sembilan,2003-01-01,male,35-39,chinese,7.3,2003
Negeri Sembilan,2003-01-01,male,35-39,indian,4.8,2003
Negeri Sembilan,2003-01-01,male,35-39,other_citizen,0.1,2003
Negeri Sembilan,2003-01-01,male,35-39,other_noncitizen,2.6,2003
Negeri Sembilan,2003-01-01,male,40-44,overall,29.2,2003
Negeri Sembilan,2003-01-01,male,40-44,bumi_malay,14.9,2003
Negeri Sembilan,2003-01-01,male,40-44,bumi_other,0.3,2003
Negeri Sembilan,2003-01-01,male,40-44,chinese,7.5,2003
Negeri Sembilan,2003-01-01,male,40-44,indian,4.6,2003
Negeri Sembilan,2003-01-01,male,40-44,other_citizen,0.1,2003
Negeri Sembilan,2003-01-01,male,40-44,other_noncitizen,1.8,2003
Negeri Sembilan,2003-01-01,male,45-49,overall,27.4,2003
Negeri Sembilan,2003-01-01,male,45-49,bumi_malay,14.4,2003
Negeri Sembilan,2003-01-01,male,45-49,bumi_other,0.2,2003
Negeri Sembilan,2003-01-01,male,45-49,chinese,7.6,2003
Negeri Sembilan,2003-01-01,male,45-49,indian,4.2,2003
Negeri Sembilan,2003-01-01,male,45-49,other_citizen,0.1,2003
Negeri Sembilan,2003-01-01,male,45-49,other_noncitizen,1.0,2003
Negeri Sembilan,2003-01-01,male,50-54,overall,22.0,2003
Negeri Sembilan,2003-01-01,male,50-54,bumi_malay,11.2,2003
Negeri Sembilan,2003-01-01,male,50-54,bumi_other,0.1,2003
Negeri Sembilan,2003-01-01,male,50-54,chinese,6.9,2003
Negeri Sembilan,2003-01-01,male,50-54,indian,3.3,2003
Negeri Sembilan,2003-01-01,male,50-54,other_citizen,0.1,2003
Negeri Sembilan,2003-01-01,male,50-54,other_noncitizen,0.5,2003
Negeri Sembilan,2003-01-01,male,55-59,overall,15.4,2003
Negeri Sembilan,2003-01-01,male,55-59,bumi_malay,7.0,2003
Negeri Sembilan,2003-01-01,male,55-59,bumi_other,0.1,2003
Negeri Sembilan,2003-01-01,male,55-59,chinese,5.8,2003
Negeri Sembilan,2003-01-01,male,55-59,indian,2.1,2003
Negeri Sembilan,2003-01-01,male,55-59,other_citizen,0.0,2003
Negeri Sembilan,2003-01-01,male,55-59,other_noncitizen,0.3,2003
Negeri Sembilan,2003-01-01,male,60-64,overall,11.7,2003
Negeri Sembilan,2003-01-01,male,60-64,bumi_malay,5.2,2003
Negeri Sembilan,2003-01-01,male,60-64,bumi_other,0.1,2003
Negeri Sembilan,2003-01-01,male,60-64,chinese,4.7,2003
Negeri Sembilan,2003-01-01,male,60-64,indian,1.4,2003
Negeri Sembilan,2003-01-01,male,60-64,other_citizen,0.0,2003
Negeri Sembilan,2003-01-01,male,60-64,other_noncitizen,0.2,2003
Negeri Sembilan,2003-01-01,male,65-69,overall,9.1,2003
Negeri Sembilan,2003-01-01,male,65-69,bumi_malay,4.3,2003
Negeri Sembilan,2003-01-01,male,65-69,bumi_other,0.1,2003
Negeri Sembilan,2003-01-01,male,65-69,chinese,3.6,2003
Negeri Sembilan,2003-01-01,male,65-69,indian,1.0,2003
Negeri Sembilan,2003-01-01,male,65-69,other_citizen,0.0,2003
Negeri Sembilan,2003-01-01,male,65-69,other_noncitizen,0.1,2003
Negeri Sembilan,2003-01-01,male,70-74,overall,6.0,2003
Negeri Sembilan,2003-01-01,male,70-74,bumi_malay,3.0,2003
Negeri Sembilan,2003-01-01,male,70-74,bumi_other,0.0,2003
Negeri Sembilan,2003-01-01,male,70-74,chinese,2.2,2003
Negeri Sembilan,2003-01-01,male,70-74,indian,0.6,2003
Negeri Sembilan,2003-01-01,male,70-74,other_citizen,0.0,2003
Negeri Sembilan,2003-01-01,male,70-74,other_noncitizen,0.1,2003
Negeri Sembilan,2003-01-01,male,75-79,overall,3.4,2003
Negeri Sembilan,2003-01-01,male,75-79,bumi_malay,1.9,2003
Negeri Sembilan,2003-01-01,male,75-79,bumi_other,0.0,2003
Negeri Sembilan,2003-01-01,male,75-79,chinese,1.0,2003
Negeri Sembilan,2003-01-01,male,75-79,indian,0.4,2003
Negeri Sembilan,2003-01-01,male,75-79,other_citizen,0.0,2003
Negeri Sembilan,2003-01-01,male,75-79,other_noncitizen,0.1,2003
Negeri Sembilan,2003-01-01,male,80-84,overall,1.5,2003
Negeri Sembilan,2003-01-01,male,80-84,bumi_malay,0.7,2003
Negeri Sembilan,2003-01-01,male,80-84,bumi_other,0.0,2003
Negeri Sembilan,2003-01-01,male,80-84,chinese,0.5,2003
Negeri Sembilan,2003-01-01,male,80-84,indian,0.2,2003
Negeri Sembilan,2003-01-01,male,80-84,other_citizen,0.0,2003
Negeri Sembilan,2003-01-01,male,80-84,other_noncitizen,0.1,2003
Negeri Sembilan,2003-01-01,male,85+,overall,1.3,2003
Negeri Sembilan,2003-01-01,male,85+,bumi_malay,0.6,2003
Negeri Sembilan,2003-01-01,male,85+,bumi_other,0.0,2003
Negeri Sembilan,2003-01-01,male,85+,chinese,0.4,2003
Negeri Sembilan,2003-01-01,male,85+,indian,0.1,2003
Negeri Sembilan,2003-01-01,male,85+,other_citizen,0.0,2003
Negeri Sembilan,2003-01-01,male,85+,other_noncitizen,0.1,2003
Negeri Sembilan,2004-01-01,both,overall,overall,933.7,2004
Negeri Sembilan,2004-01-01,both,overall,bumi_malay,509.5,2004
Negeri Sembilan,2004-01-01,both,overall,bumi_other,13.9,2004
Negeri Sembilan,2004-01-01,both,overall,chinese,221.9,2004
Negeri Sembilan,2004-01-01,both,overall,indian,140.6,2004
Negeri Sembilan,2004-01-01,both,overall,other_citizen,3.9,2004
Negeri Sembilan,2004-01-01,both,overall,other_noncitizen,44.0,2004
Negeri Sembilan,2004-01-01,both,0-4,overall,92.7,2004
Negeri Sembilan,2004-01-01,both,0-4,bumi_malay,55.4,2004
Negeri Sembilan,2004-01-01,both,0-4,bumi_other,2.0,2004
Negeri Sembilan,2004-01-01,both,0-4,chinese,19.1,2004
Negeri Sembilan,2004-01-01,both,0-4,indian,14.3,2004
Negeri Sembilan,2004-01-01,both,0-4,other_citizen,0.8,2004
Negeri Sembilan,2004-01-01,both,0-4,other_noncitizen,1.2,2004
Negeri Sembilan,2004-01-01,both,5-9,overall,95.5,2004
Negeri Sembilan,2004-01-01,both,5-9,bumi_malay,57.3,2004
Negeri Sembilan,2004-01-01,both,5-9,bumi_other,1.5,2004
Negeri Sembilan,2004-01-01,both,5-9,chinese,19.8,2004
Negeri Sembilan,2004-01-01,both,5-9,indian,14.8,2004
Negeri Sembilan,2004-01-01,both,5-9,other_citizen,0.7,2004
Negeri Sembilan,2004-01-01,both,5-9,other_noncitizen,1.5,2004
Negeri Sembilan,2004-01-01,both,10-14,overall,100.5,2004
Negeri Sembilan,2004-01-01,both,10-14,bumi_malay,60.2,2004
Negeri Sembilan,2004-01-01,both,10-14,bumi_other,1.4,2004
Negeri Sembilan,2004-01-01,both,10-14,chinese,20.2,2004
Negeri Sembilan,2004-01-01,both,10-14,indian,14.5,2004
Negeri Sembilan,2004-01-01,both,10-14,other_citizen,0.5,2004
Negeri Sembilan,2004-01-01,both,10-14,other_noncitizen,3.6,2004
Negeri Sembilan,2004-01-01,both,15-19,overall,99.0,2004
Negeri Sembilan,2004-01-01,both,15-19,bumi_malay,56.4,2004
Negeri Sembilan,2004-01-01,both,15-19,bumi_other,1.8,2004
Negeri Sembilan,2004-01-01,both,15-19,chinese,20.7,2004
Negeri Sembilan,2004-01-01,both,15-19,indian,14.0,2004
Negeri Sembilan,2004-01-01,both,15-19,other_citizen,0.4,2004
Negeri Sembilan,2004-01-01,both,15-19,other_noncitizen,5.8,2004
Negeri Sembilan,2004-01-01,both,20-24,overall,84.9,2004
Negeri Sembilan,2004-01-01,both,20-24,bumi_malay,46.8,2004
Negeri Sembilan,2004-01-01,both,20-24,bumi_other,1.6,2004
Negeri Sembilan,2004-01-01,both,20-24,chinese,17.6,2004
Negeri Sembilan,2004-01-01,both,20-24,indian,12.8,2004
Negeri Sembilan,2004-01-01,both,20-24,other_citizen,0.2,2004
Negeri Sembilan,2004-01-01,both,20-24,other_noncitizen,5.9,2004
Negeri Sembilan,2004-01-01,both,25-29,overall,71.1,2004
Negeri Sembilan,2004-01-01,both,25-29,bumi_malay,35.3,2004
Negeri Sembilan,2004-01-01,both,25-29,bumi_other,1.6,2004
Negeri Sembilan,2004-01-01,both,25-29,chinese,14.4,2004
Negeri Sembilan,2004-01-01,both,25-29,indian,11.4,2004
Negeri Sembilan,2004-01-01,both,25-29,other_citizen,0.2,2004
Negeri Sembilan,2004-01-01,both,25-29,other_noncitizen,8.3,2004
Negeri Sembilan,2004-01-01,both,30-34,overall,64.4,2004
Negeri Sembilan,2004-01-01,both,30-34,bumi_malay,31.6,2004
Negeri Sembilan,2004-01-01,both,30-34,bumi_other,1.3,2004
Negeri Sembilan,2004-01-01,both,30-34,chinese,13.8,2004
Negeri Sembilan,2004-01-01,both,30-34,indian,10.4,2004
Negeri Sembilan,2004-01-01,both,30-34,other_citizen,0.2,2004
Negeri Sembilan,2004-01-01,both,30-34,other_noncitizen,7.1,2004
Negeri Sembilan,2004-01-01,both,35-39,overall,61.3,2004
Negeri Sembilan,2004-01-01,both,35-39,bumi_malay,31.9,2004
Negeri Sembilan,2004-01-01,both,35-39,bumi_other,0.8,2004
Negeri Sembilan,2004-01-01,both,35-39,chinese,14.7,2004
Negeri Sembilan,2004-01-01,both,35-39,indian,9.9,2004
Negeri Sembilan,2004-01-01,both,35-39,other_citizen,0.2,2004
Negeri Sembilan,2004-01-01,both,35-39,other_noncitizen,3.9,2004
Negeri Sembilan,2004-01-01,both,40-44,overall,58.8,2004
Negeri Sembilan,2004-01-01,both,40-44,bumi_malay,30.8,2004
Negeri Sembilan,2004-01-01,both,40-44,bumi_other,0.6,2004
Negeri Sembilan,2004-01-01,both,40-44,chinese,15.0,2004
Negeri Sembilan,2004-01-01,both,40-44,indian,9.5,2004
Negeri Sembilan,2004-01-01,both,40-44,other_citizen,0.2,2004
Negeri Sembilan,2004-01-01,both,40-44,other_noncitizen,2.7,2004
Negeri Sembilan,2004-01-01,both,45-49,overall,55.9,2004
Negeri Sembilan,2004-01-01,both,45-49,bumi_malay,29.8,2004
Negeri Sembilan,2004-01-01,both,45-49,bumi_other,0.4,2004
Negeri Sembilan,2004-01-01,both,45-49,chinese,15.2,2004
Negeri Sembilan,2004-01-01,both,45-49,indian,8.8,2004
Negeri Sembilan,2004-01-01,both,45-49,other_citizen,0.1,2004
Negeri Sembilan,2004-01-01,both,45-49,other_noncitizen,1.5,2004
Negeri Sembilan,2004-01-01,both,50-54,overall,45.9,2004
Negeri Sembilan,2004-01-01,both,50-54,bumi_malay,24.0,2004
Negeri Sembilan,2004-01-01,both,50-54,bumi_other,0.3,2004
Negeri Sembilan,2004-01-01,both,50-54,chinese,13.7,2004
Negeri Sembilan,2004-01-01,both,50-54,indian,7.1,2004
Negeri Sembilan,2004-01-01,both,50-54,other_citizen,0.1,2004
Negeri Sembilan,2004-01-01,both,50-54,other_noncitizen,0.8,2004
Negeri Sembilan,2004-01-01,both,55-59,overall,32.0,2004
Negeri Sembilan,2004-01-01,both,55-59,bumi_malay,15.1,2004
Negeri Sembilan,2004-01-01,both,55-59,bumi_other,0.2,2004
Negeri Sembilan,2004-01-01,both,55-59,chinese,11.4,2004
Negeri Sembilan,2004-01-01,both,55-59,indian,4.7,2004
Negeri Sembilan,2004-01-01,both,55-59,other_citizen,0.1,2004
Negeri Sembilan,2004-01-01,both,55-59,other_noncitizen,0.5,2004
Negeri Sembilan,2004-01-01,both,60-64,overall,23.6,2004
Negeri Sembilan,2004-01-01,both,60-64,bumi_malay,10.9,2004
Negeri Sembilan,2004-01-01,both,60-64,bumi_other,0.1,2004
Negeri Sembilan,2004-01-01,both,60-64,chinese,9.1,2004
Negeri Sembilan,2004-01-01,both,60-64,indian,3.0,2004
Negeri Sembilan,2004-01-01,both,60-64,other_citizen,0.1,2004
Negeri Sembilan,2004-01-01,both,60-64,other_noncitizen,0.3,2004
Negeri Sembilan,2004-01-01,both,65-69,overall,19.9,2004
Negeri Sembilan,2004-01-01,both,65-69,bumi_malay,9.7,2004
Negeri Sembilan,2004-01-01,both,65-69,bumi_other,0.1,2004
Negeri Sembilan,2004-01-01,both,65-69,chinese,7.4,2004
Negeri Sembilan,2004-01-01,both,65-69,indian,2.4,2004
Negeri Sembilan,2004-01-01,both,65-69,other_citizen,0.1,2004
Negeri Sembilan,2004-01-01,both,65-69,other_noncitizen,0.3,2004
Negeri Sembilan,2004-01-01,both,70-74,overall,13.3,2004
Negeri Sembilan,2004-01-01,both,70-74,bumi_malay,6.7,2004
Negeri Sembilan,2004-01-01,both,70-74,bumi_other,0.1,2004
Negeri Sembilan,2004-01-01,both,70-74,chinese,4.8,2004
Negeri Sembilan,2004-01-01,both,70-74,indian,1.5,2004
Negeri Sembilan,2004-01-01,both,70-74,other_citizen,0.0,2004
Negeri Sembilan,2004-01-01,both,70-74,other_noncitizen,0.2,2004
Negeri Sembilan,2004-01-01,both,75-79,overall,8.1,2004
Negeri Sembilan,2004-01-01,both,75-79,bumi_malay,4.4,2004
Negeri Sembilan,2004-01-01,both,75-79,bumi_other,0.0,2004
Negeri Sembilan,2004-01-01,both,75-79,chinese,2.6,2004
Negeri Sembilan,2004-01-01,both,75-79,indian,0.8,2004
Negeri Sembilan,2004-01-01,both,75-79,other_citizen,0.0,2004
Negeri Sembilan,2004-01-01,both,75-79,other_noncitizen,0.2,2004
Negeri Sembilan,2004-01-01,both,80-84,overall,3.8,2004
Negeri Sembilan,2004-01-01,both,80-84,bumi_malay,1.9,2004
Negeri Sembilan,2004-01-01,both,80-84,bumi_other,0.0,2004
Negeri Sembilan,2004-01-01,both,80-84,chinese,1.2,2004
Negeri Sembilan,2004-01-01,both,80-84,indian,0.4,2004
Negeri Sembilan,2004-01-01,both,80-84,other_citizen,0.0,2004
Negeri Sembilan,2004-01-01,both,80-84,other_noncitizen,0.2,2004
Negeri Sembilan,2004-01-01,both,85+,overall,3.3,2004
Negeri Sembilan,2004-01-01,both,85+,bumi_malay,1.5,2004
Negeri Sembilan,2004-01-01,both,85+,bumi_other,0.0,2004
Negeri Sembilan,2004-01-01,both,85+,chinese,1.2,2004
Negeri Sembilan,2004-01-01,both,85+,indian,0.3,2004
Negeri Sembilan,2004-01-01,both,85+,other_citizen,0.0,2004
Negeri Sembilan,2004-01-01,both,85+,other_noncitizen,0.2,2004
Negeri Sembilan,2004-01-01,female,overall,overall,454.0,2004
Negeri Sembilan,2004-01-01,female,overall,bumi_malay,253.0,2004
Negeri Sembilan,2004-01-01,female,overall,bumi_other,6.4,2004
Negeri Sembilan,2004-01-01,female,overall,chinese,108.1,2004
Negeri Sembilan,2004-01-01,female,overall,indian,70.7,2004
Negeri Sembilan,2004-01-01,female,overall,other_citizen,1.9,2004
Negeri Sembilan,2004-01-01,female,overall,other_noncitizen,13.9,2004
Negeri Sembilan,2004-01-01,female,0-4,overall,44.7,2004
Negeri Sembilan,2004-01-01,female,0-4,bumi_malay,26.7,2004
Negeri Sembilan,2004-01-01,female,0-4,bumi_other,0.9,2004
Negeri Sembilan,2004-01-01,female,0-4,chinese,9.2,2004
Negeri Sembilan,2004-01-01,female,0-4,indian,6.9,2004
Negeri Sembilan,2004-01-01,female,0-4,other_citizen,0.4,2004
Negeri Sembilan,2004-01-01,female,0-4,other_noncitizen,0.6,2004
Negeri Sembilan,2004-01-01,female,5-9,overall,46.0,2004
Negeri Sembilan,2004-01-01,female,5-9,bumi_malay,27.6,2004
Negeri Sembilan,2004-01-01,female,5-9,bumi_other,0.7,2004
Negeri Sembilan,2004-01-01,female,5-9,chinese,9.5,2004
Negeri Sembilan,2004-01-01,female,5-9,indian,7.2,2004
Negeri Sembilan,2004-01-01,female,5-9,other_citizen,0.3,2004
Negeri Sembilan,2004-01-01,female,5-9,other_noncitizen,0.6,2004
Negeri Sembilan,2004-01-01,female,10-14,overall,48.1,2004
Negeri Sembilan,2004-01-01,female,10-14,bumi_malay,29.5,2004
Negeri Sembilan,2004-01-01,female,10-14,bumi_other,0.7,2004
Negeri Sembilan,2004-01-01,female,10-14,chinese,9.4,2004
Negeri Sembilan,2004-01-01,female,10-14,indian,7.1,2004
Negeri Sembilan,2004-01-01,female,10-14,other_citizen,0.3,2004
Negeri Sembilan,2004-01-01,female,10-14,other_noncitizen,1.0,2004
Negeri Sembilan,2004-01-01,female,15-19,overall,47.7,2004
Negeri Sembilan,2004-01-01,female,15-19,bumi_malay,27.7,2004
Negeri Sembilan,2004-01-01,female,15-19,bumi_other,0.8,2004
Negeri Sembilan,2004-01-01,female,15-19,chinese,9.9,2004
Negeri Sembilan,2004-01-01,female,15-19,indian,6.9,2004
Negeri Sembilan,2004-01-01,female,15-19,other_citizen,0.2,2004
Negeri Sembilan,2004-01-01,female,15-19,other_noncitizen,2.1,2004
Negeri Sembilan,2004-01-01,female,20-24,overall,40.2,2004
Negeri Sembilan,2004-01-01,female,20-24,bumi_malay,22.9,2004
Negeri Sembilan,2004-01-01,female,20-24,bumi_other,0.7,2004
Negeri Sembilan,2004-01-01,female,20-24,chinese,8.5,2004
Negeri Sembilan,2004-01-01,female,20-24,indian,6.4,2004
Negeri Sembilan,2004-01-01,female,20-24,other_citizen,0.1,2004
Negeri Sembilan,2004-01-01,female,20-24,other_noncitizen,1.6,2004
Negeri Sembilan,2004-01-01,female,25-29,overall,33.1,2004
Negeri Sembilan,2004-01-01,female,25-29,bumi_malay,17.4,2004
Negeri Sembilan,2004-01-01,female,25-29,bumi_other,0.6,2004
Negeri Sembilan,2004-01-01,female,25-29,chinese,6.9,2004
Negeri Sembilan,2004-01-01,female,25-29,indian,5.8,2004
Negeri Sembilan,2004-01-01,female,25-29,other_citizen,0.1,2004
Negeri Sembilan,2004-01-01,female,25-29,other_noncitizen,2.3,2004
Negeri Sembilan,2004-01-01,female,30-34,overall,30.7,2004
Negeri Sembilan,2004-01-01,female,30-34,bumi_malay,15.8,2004
Negeri Sembilan,2004-01-01,female,30-34,bumi_other,0.5,2004
Negeri Sembilan,2004-01-01,female,30-34,chinese,6.8,2004
Negeri Sembilan,2004-01-01,female,30-34,indian,5.4,2004
Negeri Sembilan,2004-01-01,female,30-34,other_citizen,0.1,2004
Negeri Sembilan,2004-01-01,female,30-34,other_noncitizen,2.1,2004
Negeri Sembilan,2004-01-01,female,35-39,overall,30.6,2004
Negeri Sembilan,2004-01-01,female,35-39,bumi_malay,16.4,2004
Negeri Sembilan,2004-01-01,female,35-39,bumi_other,0.4,2004
Negeri Sembilan,2004-01-01,female,35-39,chinese,7.4,2004
Negeri Sembilan,2004-01-01,female,35-39,indian,5.1,2004
Negeri Sembilan,2004-01-01,female,35-39,other_citizen,0.1,2004
Negeri Sembilan,2004-01-01,female,35-39,other_noncitizen,1.2,2004
Negeri Sembilan,2004-01-01,female,40-44,overall,29.4,2004
Negeri Sembilan,2004-01-01,female,40-44,bumi_malay,15.8,2004
Negeri Sembilan,2004-01-01,female,40-44,bumi_other,0.3,2004
Negeri Sembilan,2004-01-01,female,40-44,chinese,7.5,2004
Negeri Sembilan,2004-01-01,female,40-44,indian,4.9,2004
Negeri Sembilan,2004-01-01,female,40-44,other_citizen,0.1,2004
Negeri Sembilan,2004-01-01,female,40-44,other_noncitizen,0.8,2004
Negeri Sembilan,2004-01-01,female,45-49,overall,27.9,2004
Negeri Sembilan,2004-01-01,female,45-49,bumi_malay,15.0,2004
Negeri Sembilan,2004-01-01,female,45-49,bumi_other,0.2,2004
Negeri Sembilan,2004-01-01,female,45-49,chinese,7.6,2004
Negeri Sembilan,2004-01-01,female,45-49,indian,4.5,2004
Negeri Sembilan,2004-01-01,female,45-49,other_citizen,0.1,2004
Negeri Sembilan,2004-01-01,female,45-49,other_noncitizen,0.4,2004
Negeri Sembilan,2004-01-01,female,50-54,overall,22.6,2004
Negeri Sembilan,2004-01-01,female,50-54,bumi_malay,11.8,2004
Negeri Sembilan,2004-01-01,female,50-54,bumi_other,0.1,2004
Negeri Sembilan,2004-01-01,female,50-54,chinese,6.7,2004
Negeri Sembilan,2004-01-01,female,50-54,indian,3.6,2004
Negeri Sembilan,2004-01-01,female,50-54,other_citizen,0.1,2004
Negeri Sembilan,2004-01-01,female,50-54,other_noncitizen,0.3,2004
Negeri Sembilan,2004-01-01,female,55-59,overall,15.6,2004
Negeri Sembilan,2004-01-01,female,55-59,bumi_malay,7.5,2004
Negeri Sembilan,2004-01-01,female,55-59,bumi_other,0.1,2004
Negeri Sembilan,2004-01-01,female,55-59,chinese,5.5,2004
Negeri Sembilan,2004-01-01,female,55-59,indian,2.4,2004
Negeri Sembilan,2004-01-01,female,55-59,other_citizen,0.0,2004
Negeri Sembilan,2004-01-01,female,55-59,other_noncitizen,0.2,2004
Negeri Sembilan,2004-01-01,female,60-64,overall,11.7,2004
Negeri Sembilan,2004-01-01,female,60-64,bumi_malay,5.6,2004
Negeri Sembilan,2004-01-01,female,60-64,bumi_other,0.1,2004
Negeri Sembilan,2004-01-01,female,60-64,chinese,4.4,2004
Negeri Sembilan,2004-01-01,female,60-64,indian,1.6,2004
Negeri Sembilan,2004-01-01,female,60-64,other_citizen,0.0,2004
Negeri Sembilan,2004-01-01,female,60-64,other_noncitizen,0.1,2004
Negeri Sembilan,2004-01-01,female,65-69,overall,10.3,2004
Negeri Sembilan,2004-01-01,female,65-69,bumi_malay,5.2,2004
Negeri Sembilan,2004-01-01,female,65-69,bumi_other,0.1,2004
Negeri Sembilan,2004-01-01,female,65-69,chinese,3.6,2004
Negeri Sembilan,2004-01-01,female,65-69,indian,1.4,2004
Negeri Sembilan,2004-01-01,female,65-69,other_citizen,0.0,2004
Negeri Sembilan,2004-01-01,female,65-69,other_noncitizen,0.1,2004
Negeri Sembilan,2004-01-01,female,70-74,overall,7.1,2004
Negeri Sembilan,2004-01-01,female,70-74,bumi_malay,3.7,2004
Negeri Sembilan,2004-01-01,female,70-74,bumi_other,0.0,2004
Negeri Sembilan,2004-01-01,female,70-74,chinese,2.4,2004
Negeri Sembilan,2004-01-01,female,70-74,indian,0.8,2004
Negeri Sembilan,2004-01-01,female,70-74,other_citizen,0.0,2004
Negeri Sembilan,2004-01-01,female,70-74,other_noncitizen,0.1,2004
Negeri Sembilan,2004-01-01,female,75-79,overall,4.4,2004
Negeri Sembilan,2004-01-01,female,75-79,bumi_malay,2.4,2004
Negeri Sembilan,2004-01-01,female,75-79,bumi_other,0.0,2004
Negeri Sembilan,2004-01-01,female,75-79,chinese,1.5,2004
Negeri Sembilan,2004-01-01,female,75-79,indian,0.4,2004
Negeri Sembilan,2004-01-01,female,75-79,other_citizen,0.0,2004
Negeri Sembilan,2004-01-01,female,75-79,other_noncitizen,0.1,2004
Negeri Sembilan,2004-01-01,female,80-84,overall,2.2,2004
Negeri Sembilan,2004-01-01,female,80-84,bumi_malay,1.1,2004
Negeri Sembilan,2004-01-01,female,80-84,bumi_other,0.0,2004
Negeri Sembilan,2004-01-01,female,80-84,chinese,0.7,2004
Negeri Sembilan,2004-01-01,female,80-84,indian,0.3,2004
Negeri Sembilan,2004-01-01,female,80-84,other_citizen,0.0,2004
Negeri Sembilan,2004-01-01,female,80-84,other_noncitizen,0.1,2004
Negeri Sembilan,2004-01-01,female,85+,overall,2.0,2004
Negeri Sembilan,2004-01-01,female,85+,bumi_malay,0.9,2004
